MSA,Violent Crime,Murder,Murder Rate,Population 2019 (DO NOT USE),Population 2010 (DO NOT USE),Population 10 year CAGR,Median income (dollars),Mean income (dollars),City,State,Population,Density,Zip Code,lat_x,lon,% Sale Price Change Since Feb,Avg Sale Price Last 12M,Sale Price Last,Sale Pr CAGR GFC,Sale Pr Standard Deviation,Unnamed: 0,Unnamed: 1,1 Year Avg Return,3 Year Avg Return,5 Year Avg Return,lat_y,lng,population,firstzip,% Rent Change Since Feb,2019 Annualized Rent,Avg Monthly Rent 2019,Avg Monthly Rent Last 12M,Last 12M Annualized Rent,Monthly Rent Last,Rent CAGR since 2014-01,Rent Standard Deviation,Affordability Rent/Median Inc,Affordability Rent/Avg Inc,Capitalization Rate Last
"Rimersburg, PA",,,,,,,,,Rimersburg,PA,881.0,935.0,16248,41.0409,-79.5024,,,,,,,,,,,,,,,,,,,,,,,,,
"Beatty, NV",,,,,,,,,Beatty,NV,881.0,1.0,89003,36.9352,-116.7025,,,,,,,,,,,,,,,,,,,,,,,,,
"Tonyville, CA",,,,,,,,,Tonyville,CA,881.0,6736.0,93247,36.2474,-119.0903,,,,,,,,,,,,,,,,,,,,,,,,,
"Tilden, IL",,,,,,,,,Tilden,IL,881.0,348.0,62292,38.2124,-89.684,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Mary of the Woods, IN",,,,,,,,,St. Mary of the Woods,IN,881.0,266.0,47876,39.512,-87.4628,,,,,,,,,,,,,,,,,,,,,,,,,
"Mars Hill, ME",,,,,,,,,Mars Hill,ME,881.0,159.0,04758,46.5211,-67.8718,,,,,,,,,,,,,,,,,,,,,,,,,
"Riverton, KS",,,,,,,,,Riverton,KS,881.0,151.0,66770,37.0733,-94.706,,,,,,,,,,,,,,,,,,,,,,,,,
"Dixon, KY",,,,,,,,,Dixon,KY,881.0,272.0,42409,37.5132,-87.6961,,,,,,,,,,,,,,,,,,,,,,,,,
"Millheim, PA",,,,,,,,,Millheim,PA,880.0,256.0,16854,40.8936,-77.4765,,,,,,,,,,,,,,,,,,,,,,,,,
"Lilly, PA",,,,,,,,,Lilly,PA,880.0,675.0,15938,40.4244,-78.6202,,,,,,,,,,,,,,,,,,,,,,,,,
"Galatia, IL",,,,,,,,,Galatia,IL,880.0,174.0,62935,37.8414,-88.6148,,,,,,,,,,,,,,,,,,,,,,,,,
"Arco, ID",,,,,,,,,Arco,ID,880.0,318.0,83213,43.6316,-113.3017,,,,,,,,,,,,,,,,,,,,,,,,,
"Rushville, NE",,,,,,,,,Rushville,NE,879.0,295.0,69360,42.7134,-102.4665,,,,,,,,,,,,,,,,,,,,,,,,,
"Hatfield, IN",,,,,,,,,Hatfield,IN,879.0,289.0,47634,37.903,-87.2217,,,,,,,,,,,,,,,,,,,,,,,,,
"Limestone, OK",,,,,,,,,Limestone,OK,879.0,107.0,74055,36.3143,-95.7477,,,,,,,,,,,,,,,,,,,,,,,,,
"Riverside, UT",,,,,,,,,Riverside,UT,879.0,50.0,84311,41.8106,-112.1403,,,,,,,,,,,,,,,,,,,,,,,,,
"Americus, KS",,,,,,,,,Americus,KS,879.0,313.0,66835,38.5066,-96.2616,,,,,,,,,,,,,,,,,,,,,,,,,
"Mooreville, MS",,,,,,,,,Mooreville,MS,879.0,121.0,38857,34.2648,-88.5769,,,,,,,,,,,,,,,,,,,,,,,,,
"Magdalena, NM",,,,,,,,,Magdalena,NM,878.0,54.0,87825,34.1095,-107.2319,,,,,,,,,,,,,,,,,,,,,,,,,
"Gibsland, LA",,,,,,,,,Gibsland,LA,878.0,128.0,71028,32.5395,-93.0541,,,,,,,,,,,,,,,,,,,,,,,,,
"South Weldon, NC",,,,,,,,,South Weldon,NC,878.0,778.0,27890,36.4135,-77.6024,,,,,,,,,,,,,,,,,,,,,,,,,
"Penhook, VA",,,,,,,,,Penhook,VA,878.0,30.0,24137,36.9905,-79.6318,,,,,,,,,,,,,,,,,,,,,,,,,
"Stratford, CA",,,,,,,,,Stratford,CA,878.0,496.0,93266,36.1884,-119.8224,,,,,,,,,,,,,,,,,,,,,,,,,
"Fouke, AR",,,,,,,,,Fouke,AR,878.0,250.0,71837,33.2622,-93.8852,,,,,,,,,,,,,,,,,,,,,,,,,
"Martin Lake, MN",,,,,,,,,Martin Lake,MN,878.0,246.0,55079,45.3825,-93.0885,,,,,,,,,,,,,,,,,,,,,,,,,
"Rocky Boy West, MT",,,,,,,,,Rocky Boy West,MT,878.0,62.0,59521,48.2971,-109.9918,,,,,,,,,,,,,,,,,,,,,,,,,
"Milltown, WI",,,,,,,,,Milltown,WI,877.0,186.0,54858,45.5261,-92.5015,,,,,,,,,,,,,,,,,,,,,,,,,
"Mikes, TX",,,,,,,,,Mikes,TX,877.0,2585.0,78582,26.3147,-98.6336,,,,,,,,,,,,,,,,,,,,,,,,,
"Mountain Village, AK",,,,,,,,,Mountain Village,AK,877.0,80.0,99632,62.0911,-163.7209,,,,,,,,,,,,,,,,,,,,,,,,,
"Kapp Heights, PA",,,,,,,,,Kapp Heights,PA,877.0,967.0,17857,40.8995,-76.809,,,,,,,,,,,,,,,,,,,,,,,,,
"Argenta, IL",,,,,,,,,Argenta,IL,877.0,518.0,62501,39.9855,-88.8197,,,,,,,,,,,,,,,,,,,,,,,,,
"Roachdale, IN",,,,,,,,,Roachdale,IN,877.0,668.0,46172,39.8491,-86.8004,,,,,,,,,,,,,,,,,,,,,,,,,
"Paragon Estates, CO",,,,,,,,,Paragon Estates,CO,876.0,201.0,80303,39.9802,-105.1812,,,,,,,,,,,,,,,,,,,,,,,,,
"Mount Crested Butte, CO",,,,,,,,,Mount Crested Butte,CO,876.0,165.0,81225,38.9081,-106.9606,,,,,,,,,,,,,,,,,,,,,,,,,
"Tumbling Shoals, AR",,,,,,,,,Tumbling Shoals,AR,876.0,34.0,72581,35.5479,-91.9688,,,,,,,,,,,,,,,,,,,,,,,,,
"Quapaw, OK",,,,,,,,,Quapaw,OK,876.0,339.0,74363,36.9581,-94.7813,,,,,,,,,,,,,,,,,,,,,,,,,
"Galva, KS",,,,,,,,,Galva,KS,876.0,677.0,67443,38.3836,-97.538,,,,,,,,,,,,,,,,,,,,,,,,,
"East Bernstadt, KY",,,,,,,,,East Bernstadt,KY,876.0,160.0,40729,37.1923,-84.1209,,,,,,,,,,,,,,,,,,,,,,,,,
"West Point, KY",,,,,,,,,West Point,KY,876.0,126.0,40177,37.9851,-85.9557,,,,,,,,,,,,,,,,,,,,,,,,,
"Prairie City, OR",,,,,,,,,Prairie City,OR,876.0,341.0,97869,44.4611,-118.7094,,,,,,,,,,,,,,,,,,,,,,,,,
"Clinton, MT",,,,,,,,,Clinton,MT,875.0,103.0,59825,46.7718,-113.717,,,,,,,,,,,,,,,,,,,,,,,,,
"Wall, SD",,,,,,,,,Wall,SD,875.0,155.0,57790,43.9914,-102.2421,,,,,,,,,,,,,,,,,,,,,,,,,
"Kaumakani, HI",,,,,,,,,Kaumakani,HI,874.0,355.0,96747,21.9187,-159.6241,,,,,,,,,,,,,,,,,,,,,,,,,
"Lake George, NY",,,,,,,,,Lake George,NY,874.0,575.0,12845,43.4259,-73.7152,,,,,,,,,,,,,,,,,,,,,,,,,
"Mosses, AL",,,,,,,,,Mosses,AL,874.0,71.0,36040,32.1801,-86.6888,,,,,,,,,,,,,,,,,,,,,,,,,
"Patagonia, AZ",,,,,,,,,Patagonia,AZ,874.0,262.0,85624,31.5436,-110.7477,,,,,,,,,,,,,,,,,,,,,,,,,
"Dover, ID",,,,,,,,,Dover,ID,874.0,106.0,83864,48.2606,-116.6098,,,,,,,,,,,,,,,,,,,,,,,,,
"Arcadia Lakes, SC",,,,,,,,,Arcadia Lakes,SC,874.0,605.0,29223,34.0536,-80.9615,,,,,,,,,,,,,,,,,,,,,,,,,
"Adair Village, OR",,,,,,,,,Adair Village,OR,874.0,767.0,97330,44.6707,-123.2159,,,,,,,,,,,,,,,,,,,,,,,,,
"Mountainair, NM",,,,,,,,,Mountainair,NM,873.0,213.0,87036,34.5213,-106.2394,,,,,,,,,,,,,,,,,,,,,,,,,
"Garrison, TX",,,,,,,,,Garrison,TX,873.0,287.0,75946,31.8252,-94.4932,,,,,,,,,,,,,,,,,,,,,,,,,
"Brilliant, AL",,,,,,,,,Brilliant,AL,873.0,31.0,35594,34.0256,-87.7691,,,,,,,,,,,,,,,,,,,,,,,,,
"Gaston, IN",,,,,,,,,Gaston,IN,873.0,926.0,47342,40.314,-85.501,,,,,,,,,,,,,,,,,,,,,,,,,
"Wheatfield, IN",,,,,,,,,Wheatfield,IN,873.0,585.0,46392,41.1911,-87.0528,,,,,,,,,,,,,,,,,,,,,,,,,
"North Bend, OH",,,,,,,,,North Bend,OH,873.0,308.0,45052,39.1505,-84.7404,,,,,,,,,,,,,,,,,,,,,,,,,
"Leeds, UT",,,,,,,,,Leeds,UT,873.0,53.0,84746,37.2372,-113.3471,,,,,,,,,,,,,,,,,,,,,,,,,
"Benton, MO",,,,,,,,,Benton,MO,873.0,530.0,63736,37.099,-89.5624,,,,,,,,,,,,,,,,,,,,,,,,,
"Lake Waukomis, MO",,,,,,,,,Lake Waukomis,MO,873.0,1146.0,64151,39.2309,-94.6386,,,,,,,,,,,,,,,,,,,,,,,,,
"Grand Ridge, FL",,,,,,,,,Grand Ridge,FL,872.0,77.0,32442,30.7083,-85.0207,,,,,,,,,,,,,,,,,,,,,,,,,
"Port Norris, NJ",,,,,,,,,Port Norris,NJ,872.0,52.0,08349,39.2521,-75.0412,,,,,,,,,,,,,,,,,,,,,,,,,
"Savoy, TX",,,,,,,,,Savoy,TX,872.0,422.0,75479,33.5999,-96.3662,,,,,,,,,,,,,,,,,,,,,,,,,
"Miles, TX",,,,,,,,,Miles,TX,872.0,197.0,76861,31.6006,-100.1853,,,,,,,,,,,,,,,,,,,,,,,,,
"Cleveland, NC",,,,,,,,,Cleveland,NC,872.0,202.0,27013,35.7327,-80.6814,,,,,,,,,,,,,,,,,,,,,,,,,
"Springville, CA",,,,,,,,,Springville,CA,872.0,80.0,93265,36.1168,-118.8345,,,,,,,,,,,,,,,,,,,,,,,,,
"Dallas City, IL",,,,,,,,,Dallas City,IL,872.0,141.0,62330,40.6353,-91.1645,,,,,,,,,,,,,,,,,,,,,,,,,
"Dugger, IN",,,,,,,,,Dugger,IN,872.0,574.0,47848,39.0704,-87.259,,,,,,,,,,,,,,,,,,,,,,,,,
"Long Grove, IA",,,,,,,,,Long Grove,IA,872.0,291.0,52756,41.6922,-90.5803,,,,,,,,,,,,,,,,,,,,,,,,,
"Centerville, SD",,,,,,,,,Centerville,SD,872.0,467.0,57014,43.1165,-96.9596,,,,,,,,,,,,,,,,,,,,,,,,,
"Buffalo Soapstone, AK",,,,,,,,,Buffalo Soapstone,AK,871.0,15.0,99645,61.7073,-149.1095,,,,,,,,,,,,,,,,,,,,,,,,,
"Autaugaville, AL",,,,,,,,,Autaugaville,AL,871.0,42.0,36003,32.432,-86.6579,,,,,,,,,,,,,,,,,,,,,,,,,
"Funkstown, MD",,,,,,,,,Funkstown,MD,871.0,915.0,21734,39.6088,-77.7082,,,,,,,,,,,,,,,,,,,,,,,,,
"Cashion, OK",,,,,,,,,Cashion,OK,871.0,196.0,73016,35.8039,-97.6753,,,,,,,,,,,,,,,,,,,,,,,,,
"Farwell, MI",,,,,,,,,Farwell,MI,871.0,246.0,48622,43.8363,-84.8677,,,,,,,,,,,,,,,,,,,,,,,,,
"Benton, KS",,,,,,,,,Benton,KS,871.0,240.0,67017,37.7881,-97.1077,,,,,,,,,,,,,,,,,,,,,,,,,
"Trinidad, TX",,,,,,,,,Trinidad,TX,870.0,22.0,75163,32.1562,-96.1054,,,,,,,,,,,,,,,,,,,,,,,,,
"Montreat, NC",,,,,,,,,Montreat,NC,870.0,123.0,28711,35.6478,-82.3001,,,,,,,,,,,,,,,,,,,,,,,,,
"Poulan, GA",,,,,,,,,Poulan,GA,870.0,200.0,31781,31.5145,-83.7898,,,,,,,,,,,,,,,,,,,,,,,,,
"Queen Anne, MD",,,,,,,,,Queen Anne,MD,870.0,38.0,20716,38.9021,-76.6973,,,,,,,,,,,,,,,,,,,,,,,,,
"Queen Anne, MD",,,,,,,,,Queen Anne,MD,213.0,597.0,21657,38.9193,-75.9535,,,,,,,,,,,,,,,,,,,,,,,,,
"East Bank, WV",,,,,,,,,East Bank,WV,869.0,696.0,25067,38.2153,-81.4442,,,,,,,,,,,,,,,,,,,,,,,,,
"La Union, NM",,,,,,,,,La Union,NM,869.0,80.0,88021,31.9507,-106.6622,,,,,,,,,,,,,,,,,,,,,,,,,
"Knights Landing, CA",,,,,,,,,Knights Landing,CA,869.0,669.0,95645,38.7979,-121.7175,,,,,,,,,,,,,,,,,,,,,,,,,
"Rockaway Beach, MO",,,,,,,,,Rockaway Beach,MO,869.0,531.0,65740,36.7019,-93.1617,,,,,,,,,,,,,,,,,,,,,,,,,
"Gloster, MS",,,,,,,,,Gloster,MS,869.0,183.0,39638,31.1951,-91.0176,,,,,,,,,,,,,,,,,,,,,,,,,
"Walnut Springs, TX",,,,,,,,,Walnut Springs,TX,868.0,251.0,76690,32.0562,-97.7507,,,,,,,,,,,,,,,,,,,,,,,,,
"Tribes Hill, NY",,,,,,,,,Tribes Hill,NY,868.0,147.0,12177,42.9479,-74.2988,,,,,,,,,,,,,,,,,,,,,,,,,
"Hadley, NY",,,,,,,,,Hadley,NY,868.0,300.0,12835,43.3095,-73.8461,,,,,,,,,,,,,,,,,,,,,,,,,
"Lazy Acres, CO",,,,,,,,,Lazy Acres,CO,868.0,63.0,80302,40.0837,-105.3313,,,,,,,,,,,,,,,,,,,,,,,,,
"Victor, IA",,,,,,,,,Victor,IA,868.0,709.0,52347,41.7306,-92.2947,,,,,,,,,,,,,,,,,,,,,,,,,
"Munds Park, AZ",,,,,,,,,Munds Park,AZ,868.0,15.0,86017,34.9382,-111.6318,,,,,,,,,,,,,,,,,,,,,,,,,
"Airport Drive, MO",,,,,,,,,Airport Drive,MO,868.0,167.0,64870,37.1406,-94.5162,,,,,,,,,,,,,,,,,,,,,,,,,
"Linn Valley, KS",,,,,,,,,Linn Valley,KS,868.0,113.0,66040,38.3758,-94.712,,,,,,,,,,,,,,,,,,,,,,,,,
"Gallatin Gateway, MT",,,,,,,,,Gallatin Gateway,MT,868.0,57.0,59718,45.5899,-111.1953,,,,,,,,,,,,,,,,,,,,,,,,,
"Cowiche, WA",,,,,,,,,Cowiche,WA,867.0,640.0,98923,46.6729,-120.7154,,,,,,,,,,,,,,,,,,,,,,,,,
"Wallace Ridge, LA",,,,,,,,,Wallace Ridge,LA,867.0,47.0,71343,31.6849,-91.8321,,,,,,,,,,,,,,,,,,,,,,,,,
"Tahoma, CA",,,,,,,,,Tahoma,CA,867.0,129.0,96142,39.0633,-120.1438,,,,,,,,,,,,,,,,,,,,,,,,,
"Newport, OH",,,,,,,,,Newport,OH,867.0,206.0,45768,39.3965,-81.2248,,,,,,,,,,,,,,,,,,,,,,,,,
"Newport, OH",,,,,,,,,Newport,OH,152.0,163.0,45845,40.2951,-84.3693,,,,,,,,,,,,,,,,,,,,,,,,,
"Reeds Spring, MO",,,,,,,,,Reeds Spring,MO,867.0,223.0,65737,36.7402,-93.3797,,,,,,,,,,,,,,,,,,,,,,,,,
"Superior, MT",,,,,,,,,Superior,MT,867.0,350.0,59872,47.1935,-114.892,,,,,,,,,,,,,,,,,,,,,,,,,
"Dresser, WI",,,,,,,,,Dresser,WI,866.0,174.0,54024,45.3617,-92.6344,,,,,,,,,,,,,,,,,,,,,,,,,
"Blue Hill, NE",,,,,,,,,Blue Hill,NE,866.0,452.0,68930,40.333,-98.4482,,,,,,,,,,,,,,,,,,,,,,,,,
"Paris, PA",,,,,,,,,Paris,PA,866.0,158.0,15021,40.4104,-80.5067,,,,,,,,,,,,,,,,,,,,,,,,,
"Sterrett, AL",,,,,,,,,Sterrett,AL,866.0,14.0,35147,33.449,-86.4645,,,,,,,,,,,,,,,,,,,,,,,,,
"New Knoxville, OH",,,,,,,,,New Knoxville,OH,866.0,370.0,45871,40.4943,-84.3158,,,,,,,,,,,,,,,,,,,,,,,,,
"Lakes of the North, MI",,,,,,,,,Lakes of the North,MI,866.0,20.0,49730,44.9361,-84.8845,,,,,,,,,,,,,,,,,,,,,,,,,
"Inverness, MS",,,,,,,,,Inverness,MS,866.0,232.0,38753,33.3543,-90.5913,,,,,,,,,,,,,,,,,,,,,,,,,
"Dorchester, WI",,,,,,,,,Dorchester,WI,865.0,239.0,54425,45.0025,-90.3308,,,,,,,,,,,,,,,,,,,,,,,,,
"Lincoln, NH",,,,,,,,,Lincoln,NH,865.0,124.0,03251,44.0555,-71.6706,,,,,,,,,,,,,,,,,,,,,,,,,
"Groveland, ID",,,,,,,,,Groveland,ID,865.0,145.0,83221,43.2235,-112.3755,,,,,,,,,,,,,,,,,,,,,,,,,
"Grantsville, MD",,,,,,,,,Grantsville,MD,865.0,322.0,21536,39.6969,-79.1528,,,,,,,,,,,,,,,,,,,,,,,,,
"Matamoras, OH",,,,,,,,,Matamoras,OH,865.0,960.0,45767,39.5204,-81.0684,,,,,,,,,,,,,,,,,,,,,,,,,
"Morehouse, MO",,,,,,,,,Morehouse,MO,865.0,415.0,63868,36.8463,-89.6909,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Stephen, MN",,,,,,,,,St. Stephen,MN,865.0,89.0,56375,45.701,-94.2742,,,,,,,,,,,,,,,,,,,,,,,,,
"Lamboglia, PR",,,,,,,,,Lamboglia,PR,865.0,799.0,00723,17.9846,-65.9851,,,,,,,,,,,,,,,,,,,,,,,,,
"Challenge-Brownsville, CA",,,,,,,,,Challenge-Brownsville,CA,864.0,34.0,95925,39.4646,-121.2632,,,,,,,,,,,,,,,,,,,,,,,,,
"Lake Panorama, IA",,,,,,,,,Lake Panorama,IA,864.0,50.0,50277,41.7198,-94.4025,,,,,,,,,,,,,,,,,,,,,,,,,
"Hamden, OH",,,,,,,,,Hamden,OH,864.0,586.0,45634,39.1591,-82.5243,,,,,,,,,,,,,,,,,,,,,,,,,
"Marblehead, OH",,,,,,,,,Marblehead,OH,864.0,105.0,43440,41.5223,-82.7279,,,,,,,,,,,,,,,,,,,,,,,,,
"Onamia, MN",,,,,,,,,Onamia,MN,864.0,351.0,56359,46.07,-93.6676,,,,,,,,,,,,,,,,,,,,,,,,,
"Fairview, MT",,,,,,,,,Fairview,MT,864.0,416.0,59221,47.852,-104.051,,,,,,,,,,,,,,,,,,,,,,,,,
"Tunica, MS",,,,,,,,,Tunica,MS,864.0,502.0,38676,34.6881,-90.381,,,,,,,,,,,,,,,,,,,,,,,,,
"Rib Lake, WI",,,,,,,,,Rib Lake,WI,863.0,191.0,54470,45.3196,-90.2031,,,,,,,,,,,,,,,,,,,,,,,,,
"Plainview, CA",,,,,,,,,Plainview,CA,863.0,1077.0,93267,36.1423,-119.1375,,,,,,,,,,,,,,,,,,,,,,,,,
"Walker, CA",,,,,,,,,Walker,CA,863.0,18.0,96107,38.5341,-119.4582,,,,,,,,,,,,,,,,,,,,,,,,,
"Sheffield, IL",,,,,,,,,Sheffield,IL,863.0,467.0,61361,41.3575,-89.7372,,,,,,,,,,,,,,,,,,,,,,,,,
"Elkville, IL",,,,,,,,,Elkville,IL,863.0,436.0,62932,37.91,-89.2367,,,,,,,,,,,,,,,,,,,,,,,,,
"Albany, IL",,,,,,,,,Albany,IL,863.0,311.0,61230,41.7861,-90.2164,,,,,,,,,,,,,,,,,,,,,,,,,
"Houck, AZ",,,,,,,,,Houck,AZ,863.0,7.0,86512,35.2714,-109.2236,,,,,,,,,,,,,,,,,,,,,,,,,
"Kykotsmovi Village, AZ",,,,,,,,,Kykotsmovi Village,AZ,863.0,19.0,86039,35.8576,-110.6338,,,,,,,,,,,,,,,,,,,,,,,,,
"Brent, OK",,,,,,,,,Brent,OK,863.0,29.0,74955,35.364,-94.788,,,,,,,,,,,,,,,,,,,,,,,,,
"Berlin, OH",,,,,,,,,Berlin,OH,863.0,236.0,44654,40.5628,-81.8011,,,,,,,,,,,,,,,,,,,,,,,,,
"Belmont, WV",,,,,,,,,Belmont,WV,862.0,815.0,26134,39.3786,-81.2635,,,,,,,,,,,,,,,,,,,,,,,,,
"Jennings, FL",,,,,,,,,Jennings,FL,862.0,125.0,32053,30.5968,-83.107,,,,,,,,,,,,,,,,,,,,,,,,,
"Folsom, LA",,,,,,,,,Folsom,LA,862.0,199.0,70437,30.6304,-90.1947,,,,,,,,,,,,,,,,,,,,,,,,,
"Decaturville, TN",,,,,,,,,Decaturville,TN,862.0,201.0,38329,35.582,-88.1195,,,,,,,,,,,,,,,,,,,,,,,,,
"Marathon, NY",,,,,,,,,Marathon,NY,862.0,294.0,13803,42.4439,-76.0351,,,,,,,,,,,,,,,,,,,,,,,,,
"Slatedale, PA",,,,,,,,,Slatedale,PA,862.0,1117.0,18080,40.7439,-75.6583,,,,,,,,,,,,,,,,,,,,,,,,,
"Darlington, IN",,,,,,,,,Darlington,IN,862.0,990.0,47940,40.1073,-86.7767,,,,,,,,,,,,,,,,,,,,,,,,,
"Gales Ferry, CT",,,,,,,,,Gales Ferry,CT,862.0,380.0,06335,41.4212,-72.0859,,,,,,,,,,,,,,,,,,,,,,,,,
"Mannsville, OK",,,,,,,,,Mannsville,OK,862.0,102.0,73447,34.1858,-96.8974,,,,,,,,,,,,,,,,,,,,,,,,,
"Cottonwood Falls, KS",,,,,,,,,Cottonwood Falls,KS,862.0,527.0,66845,38.3684,-96.5426,,,,,,,,,,,,,,,,,,,,,,,,,
"Scranton, SC",,,,,,,,,Scranton,SC,862.0,420.0,29591,33.9174,-79.7441,,,,,,,,,,,,,,,,,,,,,,,,,
"Wilbur, WA",,,,,,,,,Wilbur,WA,861.0,252.0,99185,47.7581,-118.7118,,,,,,,,,,,,,,,,,,,,,,,,,
"Fountain City, WI",,,,,,,,,Fountain City,WI,861.0,75.0,54629,44.1201,-91.697,,,,,,,,,,,,,,,,,,,,,,,,,
"East Mountain, TX",,,,,,,,,East Mountain,TX,861.0,157.0,75604,32.6008,-94.8528,,,,,,,,,,,,,,,,,,,,,,,,,
"Lometa, TX",,,,,,,,,Lometa,TX,861.0,395.0,76853,31.2166,-98.3925,,,,,,,,,,,,,,,,,,,,,,,,,
"Walnut Creek, NC",,,,,,,,,Walnut Creek,NC,861.0,156.0,27534,35.305,-77.8714,,,,,,,,,,,,,,,,,,,,,,,,,
"Oriental, NC",,,,,,,,,Oriental,NC,861.0,232.0,28571,35.0359,-76.6816,,,,,,,,,,,,,,,,,,,,,,,,,
"Willsboro, NY",,,,,,,,,Willsboro,NY,861.0,173.0,12996,44.3643,-73.3934,,,,,,,,,,,,,,,,,,,,,,,,,
"Camptown, VA",,,,,,,,,Camptown,VA,861.0,54.0,23851,36.6833,-76.8964,,,,,,,,,,,,,,,,,,,,,,,,,
"Edgewood, IA",,,,,,,,,Edgewood,IA,861.0,391.0,52042,42.6443,-91.4017,,,,,,,,,,,,,,,,,,,,,,,,,
"Dibble, OK",,,,,,,,,Dibble,OK,861.0,44.0,73010,35.0152,-97.6275,,,,,,,,,,,,,,,,,,,,,,,,,
"Attica, OH",,,,,,,,,Attica,OH,861.0,498.0,44807,41.0634,-82.8873,,,,,,,,,,,,,,,,,,,,,,,,,
"Windsor, NY",,,,,,,,,Windsor,NY,860.0,302.0,13865,42.0776,-75.6405,,,,,,,,,,,,,,,,,,,,,,,,,
"Burrton, KS",,,,,,,,,Burrton,KS,860.0,374.0,67020,38.0237,-97.6715,,,,,,,,,,,,,,,,,,,,,,,,,
"West Siloam Springs, OK",,,,,,,,,West Siloam Springs,OK,859.0,94.0,74338,36.1755,-94.5941,,,,,,,,,,,,,,,,,,,,,,,,,
"Hubbard Lake, MI",,,,,,,,,Hubbard Lake,MI,859.0,37.0,49747,44.8108,-83.5605,,,,,,,,,,,,,,,,,,,,,,,,,
"Absarokee, MT",,,,,,,,,Absarokee,MT,859.0,155.0,59001,45.5242,-109.4474,,,,,,,,,,,,,,,,,,,,,,,,,
"Arlington, SD",,,,,,,,,Arlington,SD,859.0,193.0,57212,44.3635,-97.1338,,,,,,,,,,,,,,,,,,,,,,,,,
"Neopit, WI",,,,,,,,,Neopit,WI,858.0,27.0,54150,44.9877,-88.8226,,,,,,,,,,,,,,,,,,,,,,,,,
"Hi-Nella, NJ",,,,,,,,,Hi-Nella,NJ,858.0,1488.0,08083,39.8367,-75.022,,,,,,,,,,,,,,,,,,,,,,,,,
"Prospect, NC",,,,,,,,,Prospect,NC,858.0,84.0,28372,34.7358,-79.2251,,,,,,,,,,,,,,,,,,,,,,,,,
"Taylortown, NC",,,,,,,,,Taylortown,NC,858.0,250.0,28374,35.2146,-79.4915,,,,,,,,,,,,,,,,,,,,,,,,,
"Sodus Point, NY",,,,,,,,,Sodus Point,NY,858.0,225.0,14555,43.2641,-76.9953,,,,,,,,,,,,,,,,,,,,,,,,,
"Harrisville, PA",,,,,,,,,Harrisville,PA,858.0,412.0,16038,41.1365,-80.0105,,,,,,,,,,,,,,,,,,,,,,,,,
"Bearden, AR",,,,,,,,,Bearden,AR,858.0,205.0,71720,33.7276,-92.6187,,,,,,,,,,,,,,,,,,,,,,,,,
"Woodstock, VT",,,,,,,,,Woodstock,VT,858.0,332.0,05091,43.6257,-72.5166,,,,,,,,,,,,,,,,,,,,,,,,,
"Newhall, IA",,,,,,,,,Newhall,IA,858.0,1098.0,52315,41.9932,-91.9672,,,,,,,,,,,,,,,,,,,,,,,,,
"Gladbrook, IA",,,,,,,,,Gladbrook,IA,858.0,474.0,50635,42.1862,-92.7151,,,,,,,,,,,,,,,,,,,,,,,,,
"Felicity, OH",,,,,,,,,Felicity,OH,858.0,1219.0,45120,38.839,-84.0985,,,,,,,,,,,,,,,,,,,,,,,,,
"Rocky Ridge, UT",,,,,,,,,Rocky Ridge,UT,858.0,193.0,84645,39.9197,-111.8258,,,,,,,,,,,,,,,,,,,,,,,,,
"Morningside, NM",,,,,,,,,Morningside,NM,857.0,3525.0,88210,32.861,-104.3971,,,,,,,,,,,,,,,,,,,,,,,,,
"Mesita, NM",,,,,,,,,Mesita,NM,857.0,30.0,87026,35.0134,-107.3296,,,,,,,,,,,,,,,,,,,,,,,,,
"Moreauville, LA",,,,,,,,,Moreauville,LA,857.0,109.0,71355,31.0342,-91.9818,,,,,,,,,,,,,,,,,,,,,,,,,
"Hyndman, PA",,,,,,,,,Hyndman,PA,857.0,646.0,15545,39.8207,-78.7214,,,,,,,,,,,,,,,,,,,,,,,,,
"Esmont, VA",,,,,,,,,Esmont,VA,857.0,90.0,22937,37.8284,-78.5959,,,,,,,,,,,,,,,,,,,,,,,,,
"Schleswig, IA",,,,,,,,,Schleswig,IA,857.0,254.0,51461,42.1607,-95.4352,,,,,,,,,,,,,,,,,,,,,,,,,
"Willow Valley, AZ",,,,,,,,,Willow Valley,AZ,857.0,67.0,86440,34.9296,-114.6159,,,,,,,,,,,,,,,,,,,,,,,,,
"Deerfield, MI",,,,,,,,,Deerfield,MI,857.0,349.0,49238,41.8901,-83.7789,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington, WV",,,,,,,,,Washington,WV,856.0,77.0,26181,39.2422,-81.6679,,,,,,,,,,,,,,,,,,,,,,,,,
"Paxton, FL",,,,,,,,,Paxton,FL,856.0,88.0,32567,30.9746,-86.3099,,,,,,,,,,,,,,,,,,,,,,,,,
"Buchanan Lake Village, TX",,,,,,,,,Buchanan Lake Village,TX,856.0,222.0,78672,30.8565,-98.4378,,,,,,,,,,,,,,,,,,,,,,,,,
"Denali Park, AK",,,,,,,,,Denali Park,AK,856.0,1.0,99755,63.5909,-148.7107,,,,,,,,,,,,,,,,,,,,,,,,,
